Place,Location,Rooms,Toilets,Area,Air Conditioning,Built-in Wardrobes,Elevator,Heating,Garage,Terrace,Price
Piso,Arganzuela,1,1,29,0,0,0,1,0,0,136000
Piso,Arganzuela,4,2,148,0,0,1,1,0,1,599000
Piso,Arganzuela,3,1,85,0,0,1,1,0,1,385000
Piso,Arganzuela,2,1,62,0,0,1,1,0,0,259000
Piso,Arganzuela,4,2,142,0,0,1,1,0,0,480000
Piso,Arganzuela,2,1,62,0,0,1,1,0,0,259000
Piso,Arganzuela,2,2,63,0,1,1,1,0,0,369000
Piso,Arganzuela,3,2,86,1,1,1,1,0,0,475000
Piso,Arganzuela,2,1,50,1,1,0,1,0,0,215980
Piso,Arganzuela,3,1,76,0,1,1,1,0,0,300000
Piso,Arganzuela,3,1,85,0,0,1,1,0,1,385000
Piso,Arganzuela,1,1,52,1,1,0,1,0,1,320000
Piso,Arganzuela,4,2,142,0,0,1,1,0,0,480000
Piso,Arganzuela,4,2,142,0,0,1,1,0,0,480000
Piso,Arganzuela,2,1,62,0,0,1,1,0,0,259000
Piso,Arganzuela,4,2,193,0,1,1,1,0,1,690000
Piso,Arganzuela,4,2,104,1,1,1,1,0,0,470000
Piso,Arganzuela,2,2,73,0,0,1,0,1,0,435800
Piso,Arganzuela,1,1,80,1,0,1,1,0,0,225000
Dúplex,Arganzuela,2,1,115,1,1,0,1,0,0,650000
Piso,Arganzuela,4,3,135,1,1,1,0,1,1,575000
Piso,Arganzuela,4,3,135,1,1,1,0,1,1,575000
Piso,Arganzuela,3,1,85,0,0,1,1,0,1,385000
Piso,Arganzuela,3,1,95,0,1,1,1,0,1,365000
Piso,Arganzuela,3,1,95,0,1,1,1,0,1,365000
Piso,Arganzuela,3,1,95,0,1,1,1,0,1,365000
Piso,Arganzuela,2,1,82,0,0,1,1,0,0,239000
Piso,Arganzuela,3,1,95,0,1,1,1,0,1,365000
Piso,Arganzuela,1,1,39,0,0,1,1,0,0,280000
Piso,Arganzuela,3,1,95,0,1,1,1,0,1,365000
Piso,Arganzuela,3,1,101,0,0,1,0,0,0,419000
Piso,Arganzuela,3,1,98,0,0,1,1,0,0,360000
Piso,Arganzuela,1,1,36,1,1,1,1,0,0,200000
Piso,Arganzuela,2,2,75,0,0,1,1,0,0,379000
Piso,Arganzuela,3,2,80,0,1,1,1,0,0,449000
Piso,Arganzuela,2,1,48,1,1,1,0,0,0,259000
Piso,Arganzuela,2,2,104,0,1,0,0,0,0,347510
Piso,Arganzuela,2,1,54,0,1,1,0,0,0,224200
Piso,Arganzuela,3,1,85,0,0,1,1,0,1,385000
Piso,Arganzuela,1,1,40,1,0,1,1,0,0,205000
Piso,Arganzuela,2,2,130,0,1,1,0,0,0,435800
Piso,Arganzuela,3,1,86,1,0,1,1,0,1,450000
Piso,Arganzuela,4,2,148,0,0,1,1,0,1,585000
Piso,Arganzuela,2,2,89,0,1,1,0,0,0,347510
Piso,Arganzuela,2,1,62,0,0,1,1,0,0,259000
Piso,Arganzuela,3,1,86,0,0,1,1,0,1,335000
Piso,Arganzuela,2,1,48,0,1,1,0,0,0,259000
Piso,Arganzuela,1,1,55,1,0,0,1,0,0,235000
Piso,Arganzuela,1,1,55,1,0,0,1,0,0,235000
Piso,Arganzuela,1,1,43,1,1,1,1,0,0,245000
Piso,Arganzuela,3,1,95,0,1,1,1,0,1,365000
Piso,Arganzuela,3,1,101,0,0,1,0,0,0,419000
Piso,Arganzuela,3,1,98,0,0,1,1,0,0,360000
Piso,Arganzuela,1,1,36,1,1,1,1,0,0,200000
Piso,Arganzuela,2,2,104,0,1,0,0,0,0,347510
Piso,Arganzuela,2,1,54,0,1,1,0,0,0,224200
Piso,Arganzuela,3,1,85,0,0,1,1,0,1,385000
Piso,Arganzuela,1,1,40,1,0,1,1,0,0,205000
Piso,Arganzuela,2,2,130,0,1,1,0,0,0,435800
Piso,Arganzuela,3,1,86,1,0,1,1,0,1,450000
Piso,Arganzuela,4,2,148,0,0,1,1,0,1,585000
Piso,Arganzuela,2,2,89,0,1,1,0,0,0,347510
Piso,Arganzuela,2,1,62,0,0,1,1,0,0,259000
Piso,Arganzuela,1,1,50,1,1,1,1,0,0,285000
Piso,Arganzuela,1,1,52,1,0,1,0,0,0,245000
Piso,Arganzuela,4,2,148,0,0,1,1,0,1,585000
Piso,Arganzuela,2,1,62,0,0,1,1,0,0,259000
Piso,Arganzuela,3,1,66,0,0,1,1,0,1,299000
Piso,Arganzuela,2,1,62,0,0,1,1,0,0,259000
Piso,Arganzuela,3,1,95,0,1,1,0,0,1,365000
Piso,Arganzuela,2,1,48,0,1,1,0,0,0,259000
Piso,Arganzuela,2,2,87,0,0,1,0,1,0,435800
Piso,Arganzuela,1,1,36,1,1,1,1,0,0,200000
Piso,Arganzuela,2,1,48,0,1,1,0,0,0,259000
Piso,Arganzuela,3,1,101,0,0,1,0,0,0,419000
Piso,Arganzuela,4,2,148,0,0,1,1,0,1,585000
Piso,Arganzuela,2,1,50,1,1,1,1,0,0,245000
Piso,Arganzuela,3,2,103,0,0,1,1,0,1,455000
Piso,Arganzuela,3,1,95,0,1,1,0,0,1,365000
Piso,Arganzuela,1,1,52,1,0,1,0,0,0,245000
Piso,Arganzuela,5,2,139,0,1,1,1,0,1,515000
Piso,Arganzuela,2,1,80,1,1,1,1,0,0,350000
Piso,Arganzuela,3,2,95,0,0,1,1,1,0,575000
Piso,Arganzuela,3,2,135,1,1,1,1,1,1,515000
Piso,Arganzuela,1,1,49,0,1,1,1,0,0,224200
Dúplex,Arganzuela,1,1,70,1,1,0,0,0,1,375000
Piso,Arganzuela,3,2,97,0,0,1,0,0,1,425000
Piso,Arganzuela,2,2,82,0,0,1,0,0,0,361000
Piso,Arganzuela,2,1,55,1,1,0,1,0,0,249000
Piso,Arganzuela,2,1,48,0,1,1,0,0,0,259000
Piso,Arganzuela,2,1,48,0,1,1,0,0,0,259000
Piso,Arganzuela,3,1,101,0,0,1,0,0,0,419000
Piso,Arganzuela,3,1,101,0,0,1,0,0,0,419000
Piso,Arganzuela,2,1,48,0,1,1,0,0,0,259000
Piso,Arganzuela,2,2,90,1,1,1,1,1,0,409999
Piso,Arganzuela,2,1,48,0,1,1,0,0,0,259000
Piso,Arganzuela,1,1,52,1,0,1,0,0,0,245000
Piso,Arganzuela,3,1,99,1,1,1,1,0,0,402610
Piso,Arganzuela,1,1,44,1,1,1,1,0,0,239000
Piso,Arganzuela,2,2,88,0,1,1,1,1,0,435800
Piso,Arganzuela,12,5,260,1,1,0,1,0,1,900000
Piso,Arganzuela,3,1,72,1,0,1,1,0,0,320000
Piso,Arganzuela,1,1,40,1,1,1,1,0,0,200000
Piso,Arganzuela,3,1,89,0,1,1,0,0,1,402610
Piso,Arganzuela,2,1,45,0,0,0,1,0,0,175000
Piso,Arganzuela,3,2,95,0,0,1,0,1,1,595000
Piso,Arganzuela,1,1,43,1,1,0,0,0,0,235000
Piso,Arganzuela,3,1,72,0,0,0,1,0,0,310000
Piso,Arganzuela,3,2,90,1,0,1,1,0,0,385000
Piso,Arganzuela,2,1,62,0,0,1,1,0,0,259000
Piso,Arganzuela,2,1,49,0,1,1,1,0,0,179500
Piso,Arganzuela,1,1,63,0,0,1,1,0,1,375000
Piso,Arganzuela,2,2,95,0,1,1,1,0,0,310000
Piso,Arganzuela,2,1,47,0,1,1,1,0,0,260000
Piso,Arganzuela,1,1,52,0,1,0,1,0,0,176500
Piso,Arganzuela,2,2,87,0,1,1,0,0,0,435800
Piso,Arganzuela,3,1,73,0,1,1,1,0,0,250000
Piso,Arganzuela,2,3,72,0,1,1,1,0,0,258750
Piso,Arganzuela,2,1,90,0,1,1,1,0,0,456000
Piso,Arganzuela,2,2,104,1,1,1,0,0,0,347510
Piso,Arganzuela,3,1,82,0,0,1,0,0,0,330030
Piso,Arganzuela,2,1,52,0,1,1,0,0,0,224200
Piso,Arganzuela,2,2,102,0,1,0,0,0,0,347510
Piso,Arganzuela,3,1,95,0,1,1,1,0,1,365000
Piso,Arganzuela,2,1,76,1,1,1,1,0,0,350000
Piso,Arganzuela,1,1,38,1,0,0,1,0,0,185000
Piso,Arganzuela,3,1,95,0,1,1,1,0,1,365000
Piso,Arganzuela,1,1,39,1,0,1,1,0,0,237000
Piso,Arganzuela,2,2,68,1,1,1,1,0,0,310000
Piso,Arganzuela,3,1,80,0,0,1,1,0,1,320000
Piso,Arganzuela,2,1,62,0,0,1,1,0,0,259000
Piso,Arganzuela,3,1,84,0,0,1,1,0,1,370000
Piso,Arganzuela,2,1,63,0,0,1,1,0,0,295000
Piso,Arganzuela,1,1,42,1,1,0,0,0,0,179000
Piso,Arganzuela,1,1,26,0,0,1,0,0,0,140000
Piso,Arganzuela,3,1,98,0,1,1,1,0,0,379000
Piso,Arganzuela,1,1,29,0,0,0,1,0,0,129000
Piso,Arganzuela,1,1,26,0,0,1,0,0,0,140000
Piso,Arganzuela,2,1,50,1,1,0,0,0,1,190000
Piso,Arganzuela,3,1,82,0,0,1,1,0,0,330030
Piso,Arganzuela,1,1,49,0,1,1,0,0,0,224200
Piso,Arganzuela,4,3,151,1,1,1,0,0,0,600000
Piso,Arganzuela,1,1,35,0,0,1,1,0,0,105000
Piso,Arganzuela,1,1,45,0,0,1,0,0,0,220000
Piso,Arganzuela,2,1,62,0,0,1,1,0,0,259000
Piso,Arganzuela,1,1,63,0,0,1,1,0,1,375000
Piso,Arganzuela,1,1,26,0,0,1,0,0,0,140000
Piso,Arganzuela,2,2,82,1,1,1,1,0,1,379000
Piso,Arganzuela,2,2,92,1,0,1,1,1,0,445000
Piso,Arganzuela,3,2,130,0,1,1,1,0,0,525000
Piso,Arganzuela,3,2,107,1,1,1,1,1,1,475000
Piso,Arganzuela,1,1,61,0,1,1,1,0,0,220000
Piso,Arganzuela,3,2,135,0,1,1,1,1,1,515000
Piso,Arganzuela,1,1,57,1,1,1,1,0,0,290000
Piso,Arganzuela,2,1,51,1,1,1,0,0,0,315000
Piso,Arganzuela,3,1,83,0,0,1,0,0,0,347400
Piso,Arganzuela,3,2,95,1,1,1,1,0,1,455000
Piso,Arganzuela,3,1,59,0,0,0,1,0,0,236000
Piso,Arganzuela,3,1,88,0,1,0,0,0,0,310000
Piso,Arganzuela,3,1,100,1,1,1,1,0,0,399000
Piso,Arganzuela,2,2,81,1,1,1,1,0,1,399000
Piso,Arganzuela,3,1,101,0,0,1,0,0,0,419000
Piso,Arganzuela,2,1,48,0,1,1,0,0,0,259000
Piso,Arganzuela,3,1,101,0,0,1,0,0,0,419000
Piso,Arganzuela,1,1,26,0,0,1,0,0,0,140000
Piso,Arganzuela,1,1,26,0,0,1,0,0,0,140000
Piso,Arganzuela,2,1,48,0,1,1,0,0,0,259000
Piso,Arganzuela,4,3,151,0,0,1,0,0,0,600000
Piso,Arganzuela,1,1,41,0,1,1,0,0,0,250000
Piso,Arganzuela,1,1,40,1,1,1,0,1,0,315000
Piso,Arganzuela,1,1,52,1,0,1,0,0,0,245000
Piso,Arganzuela,6,2,237,0,0,1,1,0,1,780000
Piso,Arganzuela,3,2,144,0,0,0,0,0,1,415000
Piso,Arganzuela,1,1,52,1,0,1,0,0,0,245000
Piso,Arganzuela,1,1,20,0,0,1,0,0,0,69000
Piso,Arganzuela,3,1,101,0,0,1,0,0,0,419000
Piso,Arganzuela,3,1,83,0,0,1,1,0,0,330030
Piso,Arganzuela,3,1,88,0,1,1,1,0,1,359000
Piso,Arganzuela,3,1,78,0,1,1,1,0,0,330030
Piso,Arganzuela,1,1,49,0,1,1,1,0,0,224200
Piso,Arganzuela,2,2,85,0,1,1,1,0,0,460000
Piso,Arganzuela,3,1,99,0,0,1,1,0,0,402610
Piso,Arganzuela,1,1,54,0,1,1,0,0,0,224200
Piso,Arganzuela,3,1,85,0,1,1,1,0,0,260000
Piso,Arganzuela,2,1,60,0,0,0,0,0,1,199000
Piso,Arganzuela,1,1,52,1,0,0,0,0,0,234000
Piso,Arganzuela,1,1,35,0,0,1,1,0,0,105000
Piso,Arganzuela,2,1,120,0,0,1,0,0,0,300000
Piso,Arganzuela,3,1,83,0,0,1,0,0,0,330030
Piso,Arganzuela,3,1,83,0,0,1,0,0,0,330030
Piso,Arganzuela,3,1,83,0,1,1,1,0,0,330030
Piso,Arganzuela,3,1,93,0,0,1,1,0,0,320000
Piso,Arganzuela,2,2,87,0,1,1,1,1,0,435800
Piso,Arganzuela,3,1,82,0,0,1,0,0,0,365700
Piso,Arganzuela,1,1,26,0,0,1,0,0,0,140000
Piso,Arganzuela,2,1,35,1,0,1,0,0,0,210000
Piso,Arganzuela,3,1,41,0,0,0,0,0,0,145000
Piso,Arganzuela,5,5,145,0,0,1,0,0,0,319820
Piso,Arganzuela,2,1,56,0,0,1,0,0,0,120000
Piso,Arganzuela,2,1,48,0,0,1,0,0,0,259000
Piso,Arganzuela,1,1,26,0,0,1,0,0,0,140000
Piso,Arganzuela,1,1,26,0,0,1,0,0,0,140000
Piso,Arganzuela,4,3,151,0,0,1,0,0,0,600000
Piso,Arganzuela,2,2,88,0,1,1,0,0,0,347510
Piso,Arganzuela,1,1,26,0,0,1,0,0,0,140000
Piso,Arganzuela,1,1,26,0,0,1,0,0,0,140000
Piso,Arganzuela,1,1,45,0,1,1,0,0,0,220000
Piso,Arganzuela,1,1,41,1,1,1,1,0,1,265000
Piso,Arganzuela,2,1,46,0,1,1,1,0,0,235000
Piso,Arganzuela,3,2,90,0,0,1,1,0,1,390000
Piso,Arganzuela,3,2,84,1,0,1,0,0,0,359000
Piso,Arganzuela,4,1,81,0,1,1,1,0,0,319950
Piso,Arganzuela,3,1,94,0,0,1,1,0,0,230000
Piso,Arganzuela,3,2,134,1,1,1,1,0,1,472000
Piso,Arganzuela,3,1,75,0,0,1,1,0,0,315000
Piso,Arganzuela,3,2,111,0,1,1,1,0,1,439900
Piso,Arganzuela,2,1,58,1,1,1,0,0,0,285000
Piso,Arganzuela,2,1,44,0,0,0,1,0,0,171100
Piso,Arganzuela,3,2,106,0,0,1,1,0,0,440000
Piso,Arganzuela,1,1,73,1,0,1,1,0,0,335000
Piso,Arganzuela,3,2,110,1,0,1,0,0,1,515000
Piso,Arganzuela,2,1,45,0,0,1,0,0,0,195000
Piso,Arganzuela,1,1,58,0,0,1,0,0,0,260000
Piso,Arganzuela,3,1,99,0,1,1,1,0,0,402610
Piso,Arganzuela,3,1,78,0,0,1,0,0,0,330030
Piso,Arganzuela,4,1,90,0,0,1,0,0,0,340000
Piso,Arganzuela,1,1,28,1,0,1,0,0,0,159000
Piso,Arganzuela,3,1,80,1,0,1,1,0,0,290000
Piso,Arganzuela,3,1,78,0,0,1,0,0,0,330030
Piso,Arganzuela,1,1,49,0,1,1,0,0,0,224200
Piso,Arganzuela,1,1,22,1,0,0,0,0,0,184000
Piso,Arganzuela,3,1,83,0,0,1,0,0,0,330030
Piso,Arganzuela,2,1,55,0,1,1,0,0,0,224200
Piso,Arganzuela,2,2,105,0,1,1,0,0,0,411700
Piso,Arganzuela,2,2,65,1,1,1,1,0,0,265000
Piso,Arganzuela,2,1,79,0,1,1,1,0,0,409990
Piso,Arganzuela,2,1,80,0,0,1,0,0,0,330000
Piso,Arganzuela,4,1,99,0,0,1,0,0,1,402610
Piso,Arganzuela,2,2,89,0,1,0,0,0,0,347510
Piso,Arganzuela,3,1,60,0,0,0,0,0,0,202000
Piso,Arganzuela,4,2,132,1,1,1,1,1,0,620000
Piso,Arganzuela,4,2,132,1,1,1,1,1,0,590000
Piso,Arganzuela,2,2,120,1,1,1,1,1,1,625000
Piso,Arganzuela,2,1,41,0,1,1,1,0,0,250000
Piso,Arganzuela,2,2,83,0,0,1,1,1,0,419900
Piso,Arganzuela,1,1,57,1,0,1,1,1,0,309900
Piso,Arganzuela,1,1,76,0,0,1,0,0,1,298300
Piso,Arganzuela,2,1,55,0,1,0,1,0,1,204000
Piso,Arganzuela,2,1,42,0,1,1,1,0,0,210000
Piso,Arganzuela,2,1,59,0,1,0,1,0,1,202000
Piso,Arganzuela,3,2,99,0,0,1,1,0,1,410000
Piso,Arganzuela,3,2,83,0,0,1,1,0,1,399000
Loft,Arganzuela,2,1,100,1,1,1,1,1,0,298000
Piso,Arganzuela,2,2,130,0,0,0,0,1,0,435800
Piso,Arganzuela,1,1,49,1,1,0,1,0,0,155000
Piso,Arganzuela,2,2,87,0,1,1,1,1,0,435800
Piso,Arganzuela,3,2,95,0,1,1,1,0,0,275000
Piso,Arganzuela,1,1,35,0,0,1,0,0,0,159000
Piso,Arganzuela,1,1,54,1,1,0,1,0,0,242000
Piso,Arganzuela,3,1,53,0,0,1,0,0,0,162500
Piso,Arganzuela,3,1,60,1,0,0,0,0,0,249900
Piso,Barajas,3,2,100,1,1,1,1,1,1,375000
Piso,Barajas,2,1,62,0,0,0,1,0,0,169900
Piso,Barajas,3,2,190,1,1,1,1,1,1,625000
Piso,Barajas,3,3,269,1,1,1,1,1,0,799000
Piso,Barajas,2,2,144,1,1,1,1,1,0,429000
Piso,Barajas,4,2,150,1,1,1,1,1,1,540000
Piso,Barajas,3,2,92,1,1,1,1,0,1,339000
Piso,Barajas,1,1,104,1,1,1,1,1,1,365000
Piso,Barajas,3,2,190,1,1,1,1,1,1,625000
Piso,Barajas,3,3,158,1,1,1,1,0,1,450000
Piso,Barajas,4,2,110,0,1,1,1,0,1,387000
Piso,Barajas,2,1,67,1,0,0,1,0,1,170000
Piso,Barajas,2,2,92,1,1,1,1,1,1,345000
Piso,Barajas,3,2,120,1,1,1,1,1,1,360000
Piso,Barajas,3,2,100,1,1,1,1,0,0,330000
Piso,Barajas,2,2,138,0,1,1,1,1,0,402500
Piso,Barajas,3,2,190,1,1,1,1,1,1,625000
Piso,Barajas,4,2,132,1,1,1,1,1,0,370000
Piso,Barajas,3,2,66,1,1,0,1,0,0,239000
Piso,Barajas,3,2,117,0,1,1,1,0,0,420000
Piso,Barajas,3,2,107,0,1,1,1,0,1,272000
Piso,Barajas,3,2,125,1,1,1,1,1,0,569000
Piso,Barajas,3,1,96,1,0,0,1,1,1,240000
Dúplex,Barajas,1,2,91,1,1,1,1,1,1,325000
Piso,Barajas,3,1,88,0,1,0,1,0,1,217000
Piso,Barajas,3,2,100,1,1,0,1,0,1,330000
Piso,Barajas,3,2,78,1,0,0,1,0,0,275000
Piso,Barajas,1,1,45,1,1,1,1,1,1,197000
Piso,Barajas,3,2,180,1,1,1,1,0,1,510000
Piso,Barajas,3,2,120,1,1,1,0,1,0,515000
Piso,Barajas,3,2,138,0,1,1,1,0,0,402500
Piso,Barajas,3,1,80,1,1,1,1,1,0,349000
Piso,Barajas,3,2,149,1,1,1,1,1,1,625000
Piso,Barajas,3,2,190,1,1,1,1,1,1,625000
Piso,Barajas,3,2,190,1,1,1,1,1,0,624999
Piso,Barajas,3,2,147,1,1,1,1,1,1,625000
Piso,Barajas,4,2,227,1,1,1,1,1,1,1200000
Piso,Barajas,3,2,101,0,1,1,1,0,1,349000
Piso,Barajas,4,2,107,1,1,1,1,1,1,445000
Piso,Barajas,3,1,92,1,1,1,1,0,1,339000
Piso,Barajas,3,2,121,1,1,1,1,1,0,310000
Piso,Barajas,2,2,81,1,1,1,1,1,0,365000
Piso,Barajas,1,1,60,1,1,1,1,0,0,206000
Piso,Barajas,3,2,110,1,1,1,1,1,0,545000
Piso,Barajas,3,1,70,0,0,0,1,0,1,200000
Piso,Barajas,1,1,54,1,1,0,0,1,0,175000
Piso,Barajas,1,1,50,1,1,1,1,1,0,175000
Piso,Barajas,1,1,63,1,1,1,1,1,0,240000
Piso,Barajas,2,1,82,0,1,0,1,0,1,245000
Piso,Barajas,3,2,138,0,1,1,0,1,1,402500
Piso,Barajas,4,2,100,0,1,1,1,1,0,279000
Piso,Barajas,3,2,99,1,1,1,1,0,1,359000
Piso,Barajas,3,1,66,1,0,0,1,1,0,235000
Piso,Barajas,2,2,105,0,0,1,1,0,0,289000
Piso,Barajas,3,1,72,1,0,0,0,0,1,185000
Piso,Barajas,2,1,76,1,0,0,1,1,0,177900
Piso,Barajas,3,2,117,1,1,1,0,0,0,475000
Piso,Barajas,2,1,43,1,0,0,1,0,0,145000
Piso,Barajas,3,1,91,1,0,0,0,1,1,249900
Piso,Barajas,3,1,62,0,0,1,1,1,0,175000
Piso,Barajas,3,1,85,0,1,0,1,0,1,205000
Piso,Barajas,3,2,106,0,0,0,1,0,1,235000
Piso,Barajas,3,2,138,0,1,1,1,0,0,402500
Piso,Barajas,3,2,128,1,1,1,1,1,1,625000
Ático,Barajas,5,4,231,1,1,1,1,0,1,556000
Piso,Barajas,2,1,90,1,1,1,1,1,1,250000
Piso,Barajas,3,1,96,1,1,0,1,1,1,240000
Dúplex,Barajas,4,4,214,1,1,0,1,0,0,575000
Piso,Barajas,2,1,53,1,1,0,1,0,1,168000
Piso,Barajas,1,1,52,1,0,1,0,1,0,279000
Piso,Barajas,1,1,52,1,1,1,0,0,0,259000
Piso,Barajas,2,1,86,1,1,1,1,1,0,297000
Piso,Barajas,3,2,147,1,1,1,1,1,1,625000
Piso,Barajas,3,2,92,0,0,1,1,0,1,350000
Piso,Barajas,3,2,96,0,0,1,1,1,1,375000
Piso,Barajas,2,2,93,0,1,1,1,1,1,220000
Piso,Barajas,2,1,75,1,0,0,1,0,1,219000
Piso,Barajas,3,1,96,1,1,0,1,1,1,240000
Piso,Barajas,4,1,107,1,1,1,1,1,1,415000
Piso,Barajas,1,1,58,0,1,0,1,0,0,235000
Piso,Barajas,4,2,125,0,1,0,1,0,1,300000
Piso,Barajas,1,1,38,1,1,1,0,0,0,174950
Piso,Barajas,3,1,65,1,1,0,1,0,0,179900
Piso,Barajas,2,1,60,1,1,0,1,0,1,168000
Piso,Barajas,3,1,70,1,0,0,1,0,1,188950
Piso,Barajas,2,1,52,0,0,1,1,0,0,149999
Piso,Barajas,1,1,50,1,0,1,1,1,0,176000
Piso,Barajas,3,2,138,0,1,1,1,1,0,402500
Piso,Barajas,1,1,65,1,1,1,1,0,0,185000
Piso,Barajas,3,2,138,0,1,1,0,0,0,402500
Piso,Barajas,3,2,100,0,0,1,1,0,1,349000
Piso,Barajas,2,1,76,0,1,1,1,0,0,260000
Piso,Barajas,4,2,134,1,1,1,1,1,1,525000
Piso,Barajas,3,2,125,1,1,1,1,0,1,415000
Piso,Barajas,4,2,166,0,1,1,1,1,1,485000
Piso,Barajas,3,2,111,0,1,1,1,1,1,402500
Piso,Barajas,3,2,111,0,1,1,1,1,0,404400
Piso,Barajas,3,2,140,0,1,1,1,1,1,465000
Piso,Barajas,3,2,86,0,0,1,1,0,1,265000
Piso,Barajas,6,4,245,0,1,1,1,0,1,1105000
Piso,Barajas,3,2,138,0,1,1,1,1,0,402500
Piso,Barajas,3,1,72,0,0,0,0,0,1,189000
Piso,Barajas,3,2,138,0,1,1,0,0,0,402500
Piso,Barajas,2,1,58,0,0,1,0,0,0,130000
Piso,Barajas,2,1,55,1,0,0,1,0,1,180000
Piso,Barajas,4,2,121,0,0,1,0,0,1,439635
Piso,Barajas,4,2,121,0,0,1,0,0,1,439635
Piso,Barajas,2,1,50,1,0,0,1,0,1,169000
Piso,Barajas,2,1,65,1,0,0,1,0,1,170000
Dúplex,Barajas,2,2,64,0,0,0,0,0,0,212200
Piso,Barajas,3,2,120,1,1,1,1,1,1,625000
Piso,Barajas,3,1,73,1,0,0,0,0,1,188950
Piso,Barajas,2,2,139,1,1,1,1,1,0,439000
Piso,Barajas,1,1,27,0,0,1,1,0,1,93200
Piso,Barajas,3,2,101,0,0,1,0,0,1,349000
Piso,Barajas,3,2,103,1,0,1,0,0,1,409000
Piso,Barajas,4,2,131,1,1,1,1,0,1,402000
Piso,Barajas,3,2,139,0,1,1,1,0,0,402500
Piso,Barajas,2,1,53,1,0,0,1,0,0,168000
Piso,Barajas,2,1,46,1,0,0,1,0,0,155000
Piso,Barajas,3,2,111,0,1,1,0,1,0,402500
Piso,Barajas,2,1,55,1,1,0,1,0,1,169000
Piso,Barajas,1,1,46,1,0,0,0,0,0,275000
Piso,Barajas,3,1,58,0,0,0,0,0,0,170000
Piso,Barajas,3,1,63,0,0,0,1,0,1,169000
Piso,Barajas,2,1,77,1,1,0,1,0,1,193000
Piso,Barajas,1,1,40,1,1,0,1,1,0,164900
Piso,Barajas,3,2,100,0,1,1,0,0,1,349000
Piso,Barajas,3,2,101,0,0,1,1,0,1,349000
Piso,Barajas,3,2,101,0,0,1,0,0,1,349000
Piso,Barajas,3,2,100,0,0,1,0,0,1,349000
Piso,Barajas,3,2,100,0,0,1,0,0,1,349000
Piso,Barajas,3,2,101,0,0,1,0,0,1,349000
Piso,Barajas,3,2,94,0,0,1,0,0,0,290000
Piso,Carabanchel,2,2,92,0,1,0,1,0,1,170000
Piso,Carabanchel,1,1,46,1,1,0,1,0,1,125000
Piso,Carabanchel,2,1,55,0,1,0,1,0,1,113000
Piso,Carabanchel,3,2,103,1,1,1,1,1,0,340000
Piso,Carabanchel,1,1,56,1,1,1,1,0,1,199000
Piso,Carabanchel,2,2,84,1,1,1,1,1,0,272000
Piso,Carabanchel,2,1,65,0,0,1,1,0,0,182000
Piso,Carabanchel,2,2,81,0,1,1,1,0,0,248500
Piso,Carabanchel,2,2,98,0,1,1,1,0,0,222000
Ático,Carabanchel,3,2,100,1,1,1,1,1,1,395000
Piso,Carabanchel,3,1,60,1,0,0,1,0,0,183000
Piso,Carabanchel,3,2,92,1,1,1,1,0,0,295000
Piso,Carabanchel,2,2,81,1,1,1,1,0,1,262000
Piso,Carabanchel,4,2,159,1,1,1,1,0,1,385000
Piso,Carabanchel,4,2,159,0,1,1,1,1,1,405000
Dúplex,Carabanchel,1,1,247,1,1,1,1,1,0,435000
Piso,Carabanchel,3,2,130,1,1,1,1,1,0,318000
Piso,Carabanchel,4,3,129,0,1,1,1,0,0,279000
Ático,Carabanchel,4,2,207,1,1,1,1,1,1,549000
Piso,Carabanchel,3,2,102,0,0,1,1,0,1,189000
Piso,Carabanchel,5,3,182,1,0,1,0,0,0,420000
Piso,Carabanchel,3,2,101,1,1,1,1,1,0,310000
Piso,Carabanchel,3,1,77,1,1,0,1,0,1,195000
Piso,Carabanchel,4,2,112,0,1,1,1,0,1,299000
Piso,Carabanchel,1,1,51,1,1,1,1,1,1,194900
Piso,Carabanchel,3,1,96,1,0,0,1,0,1,200000
Piso,Carabanchel,3,2,86,1,1,1,1,0,1,225000
Piso,Carabanchel,3,2,105,1,1,1,1,1,0,308000
Piso,Carabanchel,3,1,77,1,1,1,1,0,1,173000
Piso,Carabanchel,3,1,100,1,1,1,1,0,1,370000
Piso,Carabanchel,3,2,88,0,1,1,1,0,1,310000
Piso,Carabanchel,2,2,84,1,1,1,1,1,1,350000
Piso,Carabanchel,2,2,103,0,1,1,1,1,0,224000
Piso,Carabanchel,2,1,81,1,1,1,1,0,1,360000
Piso,Carabanchel,3,2,95,0,0,1,0,0,1,268000
Piso,Carabanchel,3,2,102,1,1,1,1,0,1,189000
Piso,Carabanchel,4,2,118,1,1,1,0,1,0,348000
Piso,Carabanchel,2,1,60,0,0,0,1,0,1,137000
Piso,Carabanchel,4,2,110,1,0,1,1,0,1,160000
Piso,Carabanchel,2,1,71,1,1,1,1,0,0,209000
Piso,Carabanchel,3,1,80,0,1,0,1,0,0,185000
Piso,Carabanchel,2,1,84,0,1,1,1,0,0,180000
Piso,Carabanchel,1,1,46,1,1,0,1,0,1,125000
Piso,Carabanchel,3,2,86,1,1,1,1,1,0,285000
Piso,Carabanchel,2,1,97,0,1,1,1,0,0,255000
Piso,Carabanchel,3,2,99,0,1,1,1,0,1,220000
Piso,Carabanchel,2,2,81,1,1,1,1,1,1,295000
Piso,Carabanchel,2,2,82,0,1,1,1,1,0,260000
