Place,Location,Rooms,Toilets,Area,Air Conditioning,Built-in Wardrobes,Elevator,Heating,Garage,Terrace,Price
Piso,Carabanchel,3,2,102,0,0,1,0,0,1,189000
Piso,Carabanchel,3,2,126,1,0,0,1,0,1,248000
Piso,Salamanca,2,2,83,1,1,1,1,1,0,849000
Piso,Centro,2,2,83,0,0,1,1,0,1,429000
Piso,Vicálvaro,2,2,112,1,0,0,0,0,0,383000
Piso,Centro,2,2,91,0,0,1,1,0,0,819000
Piso,Centro,1,1,45,0,1,1,0,0,0,220000
Piso,Retiro,3,1,98,1,1,1,0,1,1,385000
Piso,Salamanca,4,3,210,1,1,1,1,1,1,1200000
Piso,Centro,1,1,60,0,0,1,1,0,1,270000
Piso,Chamberí,4,4,225,0,1,1,1,1,0,2480000
Piso,Centro,5,1,104,0,0,1,0,0,1,454100
Piso,Salamanca,3,2,150,0,1,1,1,0,1,720000
Piso,Arganzuela,3,1,88,1,1,1,1,0,0,460000
Piso,Centro,2,1,185,1,1,1,1,1,0,550000
Piso,Chamartín,2,1,56,0,0,1,0,0,0,850000
Piso,Arganzuela,2,1,50,1,0,0,1,0,0,190000
Piso,Centro,3,3,130,1,1,1,0,0,0,780000
Piso,Retiro,3,3,254,1,1,1,1,0,0,3050000
Piso,Tetuán,2,1,65,0,1,0,1,0,0,209995
Piso,Ciudad Lineal,3,1,87,0,0,1,0,0,1,224900
Piso,Villa de Vallecas,1,1,49,0,1,1,1,0,0,132000
Piso,Latina,2,1,74,0,0,1,0,0,0,136500
Piso,Latina,2,1,67,1,0,1,1,0,0,195000
Piso,Carabanchel,2,1,66,1,0,0,1,0,0,139900
Piso,Centro,1,1,35,0,0,0,1,0,0,166000
Piso,Usera,3,1,64,0,0,0,0,0,0,155500
Piso,San Blas,3,1,78,0,1,1,1,0,0,255000
Piso,Salamanca,4,4,184,1,1,1,1,0,1,1650000
Piso,Salamanca,2,1,88,1,0,1,1,0,0,849000
Piso,Centro,1,1,40,1,0,0,1,0,0,205000
Piso,Salamanca,4,5,241,1,1,1,1,0,1,2400000
Piso,Salamanca,2,1,49,1,1,1,1,0,0,310000
Piso,Centro,2,2,83,0,1,1,1,0,0,429000
Piso,Chamberí,3,3,140,1,1,1,1,0,0,939000
Piso,Hortaleza,2,1,48,0,1,0,1,0,1,166600
Piso,Barajas,3,2,103,1,0,1,0,0,1,409000
Piso,Hortaleza,3,2,152,1,1,1,1,1,0,510000
Piso,Chamartín,4,3,190,1,1,1,1,1,1,1600000
Piso,Chamberí,3,2,123,1,1,1,1,1,0,600000
Piso,Villaverde,2,1,61,0,0,0,0,0,1,90500
Piso,Ciudad Lineal,1,1,58,0,0,0,0,0,0,119800
Piso,Centro,2,1,64,1,0,0,0,0,0,352000
Piso,Villa de Vallecas,2,1,65,1,1,1,1,1,0,249000
Piso,Tetuán,4,3,156,1,1,1,1,0,1,599000
Piso,Fuencarral,4,2,124,1,1,1,1,1,1,389000
Ático,Latina,3,2,97,1,1,1,1,1,0,330000
Piso,Salamanca,2,1,47,1,0,1,1,0,0,365000
Piso,Chamberí,4,2,91,0,0,1,1,0,0,639000
Piso,Centro,9,4,303,1,1,1,0,0,0,1900000
Piso,Centro,2,2,77,1,0,1,1,0,0,699000
Piso,Tetuán,1,1,61,1,1,1,1,1,0,235000
Piso,Ciudad Lineal,2,1,51,1,1,0,1,0,0,195000
Piso,Centro,4,2,123,0,0,1,1,0,0,800000
Piso,Centro,3,3,116,1,1,1,1,0,0,899000
Piso,Centro,3,1,78,0,0,1,1,0,0,380000
Piso,Retiro,3,2,106,0,1,1,1,0,0,545000
Piso,Chamberí,2,1,80,1,1,0,1,0,0,575000
Piso,San Blas,2,1,68,1,1,1,1,0,0,255000
Piso,Carabanchel,2,1,56,0,1,1,1,0,1,169000
Piso,Retiro,2,2,95,0,1,1,1,0,1,256000
Piso,Tetuán,1,1,42,0,0,0,1,0,0,169000
Piso,Chamartín,3,3,156,0,1,1,1,1,1,648000
Piso,Puente de Vallecas,2,1,84,1,1,1,1,0,1,199680
Piso,Latina,3,1,74,0,1,1,1,0,1,170000
Piso,Centro,3,3,115,1,1,1,1,0,0,859000
Piso,Carabanchel,1,1,55,1,1,0,1,0,1,180000
Piso,Centro,2,2,100,1,1,1,1,0,0,720000
Piso,Chamberí,5,4,224,1,1,1,0,1,0,1395000
Piso,Tetuán,3,2,146,1,0,0,0,0,0,798000
Piso,Ciudad Lineal,1,1,53,0,1,0,0,1,1,400000
Piso,Carabanchel,4,2,118,1,1,1,0,1,0,348000
Piso,Chamberí,2,1,80,1,1,1,1,0,0,378000
Piso,Ciudad Lineal,3,1,56,0,1,0,1,0,1,190000
Piso,Salamanca,3,2,140,1,1,1,1,1,0,595000
Piso,Arganzuela,2,2,130,0,1,1,0,1,0,435800
Dúplex,Chamartín,4,4,358,1,0,1,1,1,1,2490000
Piso,Chamberí,3,3,88,1,1,1,1,0,0,799000
Piso,Puente de Vallecas,3,2,76,0,0,0,1,0,1,167000
Piso,Villaverde,2,1,49,0,1,0,1,0,1,105000
Piso,Fuencarral,4,2,151,1,1,1,0,1,0,590000
Piso,Chamberí,4,5,378,1,1,1,0,1,1,4300000
Piso,Villaverde,3,2,103,0,1,1,1,0,1,194465
Piso,Retiro,3,2,91,0,1,1,1,0,0,643000
Piso,Centro,4,1,105,0,1,0,1,0,0,425000
Piso,Salamanca,2,2,120,1,1,1,1,0,0,980000
Piso,Moratalaz,3,2,90,0,1,1,1,0,1,259000
Piso,Moncloa,5,3,156,1,1,1,1,1,0,790000
Piso,Chamartín,4,3,287,0,1,1,1,1,1,2150000
Piso,Salamanca,2,2,116,1,1,1,1,1,0,1300000
Ático,Chamartín,2,1,91,1,1,1,1,0,0,415000
Piso,Fuencarral,2,1,83,1,1,1,1,1,0,460000
Piso,San Blas,3,1,69,0,0,1,1,0,1,175000
Piso,Carabanchel,2,1,99,0,1,1,1,0,1,345000
Piso,Chamartín,3,3,194,0,1,1,0,0,1,1045500
Piso,Villaverde,2,2,75,1,1,1,1,1,0,198000
Piso,Fuencarral,2,2,123,1,1,1,1,1,0,435000
Piso,Chamartín,4,3,300,0,0,1,1,1,1,1520000
Piso,Centro,3,3,110,1,1,1,1,0,0,839000
Piso,Centro,5,3,246,0,0,1,0,1,1,1600000
Piso,Salamanca,2,1,69,0,0,0,1,0,0,360000
Piso,Hortaleza,2,1,70,1,1,1,1,0,0,240000
Piso,Salamanca,3,2,123,0,1,1,1,0,0,650000
Piso,Villaverde,2,1,64,0,0,0,0,0,1,106000
Piso,San Blas,2,2,95,1,1,1,1,1,0,330000
Piso,Salamanca,2,2,75,1,1,1,0,0,0,575000
Piso,Fuencarral,3,1,59,0,0,0,0,0,1,119000
Piso,Centro,1,1,35,0,1,0,1,0,0,175000
Piso,Ciudad Lineal,3,1,62,0,1,0,1,0,1,212500
Piso,Hortaleza,2,2,112,1,1,1,0,1,1,480000
Dúplex,Chamberí,2,1,93,1,1,0,0,0,0,423000
Piso,Centro,2,2,120,1,1,1,1,0,0,889000
Piso,Salamanca,3,2,146,1,1,1,1,1,0,1550000
Piso,San Blas,1,1,52,0,0,1,0,0,0,159000
Piso,Usera,3,1,61,0,0,1,0,0,0,119000
Piso,Centro,1,1,19,0,0,0,1,0,0,140000
Piso,Usera,2,1,60,0,1,0,0,0,0,122700
Piso,Villaverde,2,2,75,1,1,1,1,1,0,239900
Piso,Retiro,1,1,34,0,1,1,1,0,0,96300
Piso,Usera,2,2,96,0,1,1,1,0,1,220000
Piso,Centro,9,3,261,0,0,1,1,0,0,1147000
Piso,Moratalaz,3,2,170,1,1,1,1,0,1,465000
Piso,Tetuán,2,2,93,1,1,1,1,1,0,518500
Piso,Salamanca,2,2,76,1,1,1,1,0,0,849000
Piso,Arganzuela,1,1,83,1,1,1,1,1,0,340000
Piso,Chamartín,3,2,123,0,1,1,1,0,0,580000
Piso,Salamanca,4,5,277,1,0,1,1,0,0,3700000
Piso,Latina,2,1,76,0,1,0,1,0,1,159000
Piso,Hortaleza,4,5,346,1,1,1,1,1,1,1875000
Piso,Salamanca,4,5,473,1,0,1,0,1,0,7900000
Piso,Centro,2,2,106,1,1,1,1,0,0,839000
Piso,Carabanchel,2,1,72,1,1,0,1,0,0,142000
Ático,Tetuán,3,3,284,1,1,1,1,1,1,1700000
Piso,Chamberí,3,4,220,1,1,1,1,0,0,2375000
Piso,Ciudad Lineal,2,1,79,0,1,0,1,0,1,290000
Piso,Ciudad Lineal,2,1,82,1,1,1,1,0,1,269000
Piso,Villa de Vallecas,2,1,80,1,1,0,1,0,0,199000
Piso,Carabanchel,3,1,89,0,1,1,0,0,0,278920
Piso,Tetuán,3,3,152,1,0,1,1,0,1,1349000
Piso,Tetuán,1,1,47,1,1,0,1,0,0,165000
Piso,Barajas,3,2,100,0,0,1,0,0,1,349000
Piso,Ciudad Lineal,3,1,69,1,0,1,0,0,0,345000
Piso,Villaverde,1,1,51,1,1,1,1,1,0,149900
Piso,Usera,2,1,49,1,1,0,0,0,1,145200
Piso,Fuencarral,4,3,152,0,1,1,1,1,1,760000
Piso,Latina,4,2,124,1,1,1,1,0,1,389000
Piso,Vicálvaro,3,1,66,1,1,0,1,0,1,150000
Piso,Salamanca,1,1,52,1,1,1,1,0,0,395000
Piso,Puente de Vallecas,2,1,64,0,1,1,0,0,0,185000
Piso,Carabanchel,3,1,84,0,0,0,0,0,1,165000
Piso,Chamartín,4,5,335,1,1,1,1,0,1,2500000
Piso,Puente de Vallecas,3,1,71,1,0,0,0,0,1,137000
Piso,Barajas,2,1,53,1,1,0,1,0,1,168000
Piso,Salamanca,1,1,60,1,1,1,1,1,0,430000
Piso,Centro,1,1,50,0,1,1,1,0,0,208000
Piso,Centro,2,2,180,0,0,1,1,0,0,659000
Piso,Salamanca,4,2,200,1,1,1,0,0,0,1550000
Piso,Chamberí,3,2,97,0,1,1,0,0,0,695000
Piso,Usera,3,2,125,1,1,0,1,1,1,167000
Piso,Tetuán,1,1,35,0,1,1,0,0,0,150000
Piso,Usera,3,2,81,1,1,0,1,0,1,159900
Piso,Centro,2,2,77,1,1,1,1,0,0,699000
Piso,Arganzuela,1,1,22,1,0,0,0,0,0,184000
Piso,Centro,3,3,110,1,0,1,1,0,0,839000
Piso,Carabanchel,3,1,65,1,0,0,1,0,0,156000
Piso,Chamberí,7,5,442,1,1,1,1,1,1,2800000
Piso,Tetuán,4,3,320,1,1,1,1,1,1,1640000
Piso,Villa de Vallecas,4,2,115,1,1,1,1,0,1,234998
Piso,Centro,2,1,110,0,0,1,1,0,0,505000
Piso,Moncloa,5,5,507,0,1,1,1,1,1,3500000
Piso,Salamanca,3,3,129,0,1,1,0,0,1,1285000
Piso,Centro,4,3,110,0,1,1,1,0,0,880000
Piso,Villa de Vallecas,3,1,88,0,1,0,1,0,1,220000
Piso,Salamanca,2,2,111,0,1,1,1,0,1,462000
Piso,Tetuán,4,1,120,0,1,1,1,1,1,595000
Piso,Puente de Vallecas,3,1,133,0,0,1,0,0,0,250000
Piso,Latina,3,1,69,1,0,0,1,0,1,159900
Piso,Hortaleza,4,2,158,1,0,1,1,1,0,515000
Piso,Tetuán,2,2,34,0,1,0,1,0,0,135000
Piso,Puente de Vallecas,2,1,62,0,1,1,1,0,1,185000
Piso,San Blas,3,1,76,1,0,0,1,0,1,176000
Piso,Latina,2,1,65,0,0,1,1,0,0,164500
Piso,Tetuán,4,2,149,1,0,0,0,0,0,423273
Piso,Hortaleza,4,3,190,1,1,1,1,1,0,760000
Piso,San Blas,4,2,108,0,0,1,0,0,0,250000
Piso,Villaverde,3,1,75,1,0,0,1,1,1,142000
Piso,Villaverde,1,1,73,1,1,1,1,1,0,127500
Piso,Carabanchel,2,1,58,0,1,0,0,0,0,134999
Dúplex,Centro,2,2,119,1,1,0,1,0,0,410000
Piso,Centro,3,2,170,0,0,0,1,0,0,840000
Piso,Salamanca,2,2,80,1,1,1,0,0,0,690000
Piso,Salamanca,2,2,75,1,1,1,1,0,1,780000
Piso,Chamberí,3,2,134,1,1,1,1,0,0,825000
Dúplex,Tetuán,1,1,69,0,1,1,1,1,1,197600
Piso,Salamanca,3,2,124,1,1,1,1,1,0,1150000
Piso,Carabanchel,3,2,102,0,1,1,1,0,0,335000
Piso,Centro,3,3,87,1,0,1,1,0,1,719000
Piso,Chamberí,4,3,137,1,1,1,1,1,1,685000
Piso,Usera,1,1,55,1,1,0,1,0,1,135000
Piso,Ciudad Lineal,2,1,71,1,1,1,1,1,1,400000
Dúplex,Centro,2,2,76,1,1,1,1,0,0,360000
Piso,Arganzuela,1,1,58,0,0,1,0,0,0,260000
Piso,Tetuán,3,2,152,0,1,1,1,0,1,649000
Piso,Retiro,3,2,224,0,0,1,1,0,0,2200000
Piso,Usera,3,1,80,0,0,0,1,0,1,168000
Piso,Tetuán,2,1,72,0,1,1,1,0,1,280000
Ático,Centro,4,2,130,1,1,1,1,0,1,1630000
Piso,Centro,2,3,109,1,0,1,1,0,0,899000
Piso,Arganzuela,1,1,52,1,0,1,0,0,0,245000
Piso,Salamanca,5,4,400,1,1,1,1,0,1,3390000
Piso,Centro,2,2,109,1,0,1,1,0,0,899000
Piso,Salamanca,3,3,167,0,1,1,1,0,0,1850000
Piso,Carabanchel,2,1,63,1,1,0,1,0,1,130000
Piso,Arganzuela,4,2,193,0,1,1,1,0,1,690000
Piso,Salamanca,1,1,59,1,1,1,1,0,0,579000
Piso,Centro,1,1,47,1,1,1,1,1,0,310000
Piso,San Blas,3,2,87,1,1,1,1,1,1,368000
Piso,Centro,2,1,71,1,1,1,1,0,0,332500
Piso,Chamberí,1,1,52,0,1,1,1,0,1,280250
Piso,Salamanca,2,2,106,1,1,1,1,0,0,995000
Piso,Villaverde,3,1,84,0,0,1,1,0,1,139000
Piso,Ciudad Lineal,3,2,95,1,1,1,1,1,0,325000
Piso,Usera,2,2,96,0,1,1,1,0,1,239500
Piso,Retiro,3,2,115,0,1,1,1,1,1,530000
Loft,Tetuán,3,3,175,0,1,0,0,0,0,390000
Piso,Ciudad Lineal,2,2,93,1,1,1,1,1,0,450000
Piso,Centro,3,3,102,1,1,1,1,0,1,829000
Piso,Arganzuela,1,1,42,1,1,0,0,0,0,179000
Piso,Ciudad Lineal,1,1,61,1,1,1,1,1,0,193000
Piso,Centro,3,3,193,0,0,1,1,0,0,999999
Piso,Latina,2,1,63,0,0,1,1,0,1,138000
Piso,Ciudad Lineal,2,1,72,1,1,1,1,0,0,284900
Piso,Villaverde,1,1,45,1,1,1,1,0,0,134900
Piso,Puente de Vallecas,2,2,77,0,1,0,0,0,1,149000
Piso,Chamartín,3,2,126,1,1,1,1,0,0,950000
Piso,Salamanca,3,2,114,1,0,1,1,1,0,990000
Piso,Carabanchel,2,1,58,0,0,0,0,0,1,172000
Piso,San Blas,1,1,47,1,1,1,1,1,0,169000
Piso,Arganzuela,4,2,148,0,0,1,1,0,1,585000
Piso,Hortaleza,3,1,85,0,1,1,1,0,1,245000
Piso,Tetuán,1,1,36,1,0,1,1,1,0,272000
Piso,Tetuán,4,2,178,1,1,1,1,1,1,595000
Piso,San Blas,2,2,93,1,1,1,1,1,1,336000
Piso,San Blas,1,1,58,0,0,1,0,0,0,237500
Piso,Centro,2,1,77,0,0,0,1,0,0,207000
Piso,Vicálvaro,2,2,97,1,0,0,0,0,0,316500
Piso,Carabanchel,3,2,107,1,1,1,1,1,1,269000
Piso,Chamberí,3,4,250,1,1,1,0,1,0,3000000
Piso,Villaverde,3,1,81,0,0,0,1,0,0,129000
Piso,Usera,2,2,121,1,1,1,1,1,1,284999
Piso,Salamanca,6,3,224,1,1,1,1,1,1,990000
Piso,Tetuán,3,3,120,1,1,1,1,0,1,950000
Piso,Arganzuela,2,1,52,1,1,1,1,0,0,265000
Piso,Salamanca,2,2,106,1,1,1,1,0,0,785000
Piso,Arganzuela,4,2,137,0,1,1,1,0,0,550000
Piso,Carabanchel,2,2,100,1,1,1,1,0,1,280000
Piso,Chamberí,4,2,180,0,0,1,1,0,0,850000
Piso,Ciudad Lineal,3,1,62,0,0,1,1,0,0,225000
Piso,Retiro,5,3,176,1,1,1,1,0,0,696000
Piso,Arganzuela,1,1,63,0,0,1,1,0,1,375000
Piso,Chamartín,4,3,166,1,0,1,1,1,1,1500000
Piso,Centro,2,3,130,0,1,1,1,0,0,735000
Piso,Centro,1,1,81,1,1,1,1,0,0,420000
Piso,Tetuán,3,2,85,0,1,1,1,1,0,375000
Piso,Tetuán,2,1,126,1,1,1,1,1,0,385000
Piso,Tetuán,4,4,280,1,1,1,1,1,0,1366000
Piso,Chamberí,1,1,58,1,1,1,1,0,1,340000
Piso,Centro,1,1,60,1,1,1,1,1,0,420000
Piso,Moncloa,4,3,79,1,0,1,0,0,0,685000
Dúplex,Ciudad Lineal,4,3,259,1,1,1,1,1,0,1200000
Piso,Puente de Vallecas,4,2,119,0,1,1,1,0,1,185000
Piso,Hortaleza,3,2,164,1,1,1,1,1,1,370000
Piso,Fuencarral,4,2,130,0,1,1,1,1,1,449000
Piso,Chamberí,2,1,88,1,1,0,1,0,0,349000
Piso,Latina,9,3,288,0,1,1,1,0,1,700000
Piso,Ciudad Lineal,3,1,91,0,0,1,1,0,0,160600
Piso,Centro,3,3,115,1,1,1,1,0,0,859000
Piso,Chamartín,4,3,204,0,1,1,1,0,1,1090000
Piso,Villaverde,3,2,121,1,1,1,1,1,1,317520
Piso,Centro,2,2,99,1,1,1,1,0,0,889000
Piso,Retiro,2,2,121,1,1,1,1,1,1,500000
Piso,Carabanchel,2,2,90,0,1,1,1,1,0,265000
Piso,San Blas,1,1,64,1,1,1,1,0,0,225000
Piso,Villa de Vallecas,2,2,94,0,0,1,1,0,0,169000
Piso,Centro,4,4,328,1,1,1,1,0,0,2150000
Piso,Arganzuela,3,1,82,0,1,1,1,0,0,330030
Piso,Carabanchel,3,1,90,0,1,0,1,0,0,124152
Piso,Chamberí,3,1,91,1,0,1,1,0,1,512000
Piso,Centro,4,1,146,1,1,1,1,0,1,768000
Dúplex,San Blas,3,3,140,1,1,1,1,1,1,417000
Piso,Chamberí,2,1,45,1,0,1,0,0,0,250000
Piso,Latina,2,1,50,1,1,0,1,0,0,159000
Piso,Centro,3,4,133,1,1,1,1,0,0,1019000
Piso,Fuencarral,2,1,76,0,0,0,1,0,0,199000
Piso,Puente de Vallecas,2,2,89,1,0,0,0,0,0,301000
Piso,Arganzuela,2,1,62,1,1,1,1,0,0,259000
Piso,Salamanca,2,2,87,1,1,0,0,0,1,575000
Piso,Tetuán,5,3,197,1,1,1,1,0,0,899000
Piso,Chamberí,2,2,60,1,1,1,1,0,0,420000
Piso,Centro,2,2,89,1,1,1,1,0,1,674900
Piso,Centro,2,3,98,1,1,1,1,0,0,899000
Piso,Ciudad Lineal,3,1,77,0,0,1,1,0,1,279000
Piso,Arganzuela,2,1,46,0,1,1,1,0,0,259000
Piso,Arganzuela,3,2,114,1,1,1,1,0,0,495000
Piso,Centro,4,2,131,0,0,1,1,0,0,695000
Piso,Chamartín,3,2,112,1,1,1,1,0,1,670000
Piso,Ciudad Lineal,3,1,78,1,0,1,1,0,1,220000
Piso,Vicálvaro,3,1,60,0,0,0,1,0,0,186000
Piso,Fuencarral,4,2,165,1,1,1,1,1,0,580000
Piso,Salamanca,3,2,98,1,1,1,1,0,0,880000
Piso,Hortaleza,4,5,339,1,1,1,1,1,1,1795000
Piso,Retiro,4,2,218,1,0,1,1,0,0,1800000
Piso,Centro,3,3,172,1,1,1,0,0,0,1590000
Piso,Arganzuela,1,1,74,1,1,1,1,0,0,285000
Piso,Centro,1,1,38,0,0,1,1,0,0,189000
Piso,Chamberí,4,4,306,1,1,1,1,0,0,2000000
Piso,Latina,3,2,106,1,1,1,1,1,0,265000
Piso,Moratalaz,4,2,122,1,1,1,1,0,1,373000
Piso,Fuencarral,4,3,275,0,1,1,1,1,1,890000
Ático,Centro,2,2,105,1,1,1,1,1,0,590000
Piso,Centro,3,4,160,1,1,1,1,0,0,950000
Piso,Usera,1,1,56,0,0,1,1,0,0,90000
Ático,Vicálvaro,4,2,185,1,1,1,1,1,1,539000
Piso,Retiro,4,1,81,0,0,1,0,0,0,340000
Piso,Hortaleza,3,1,79,0,0,1,1,0,1,267700
Piso,Carabanchel,3,2,92,1,1,1,1,0,0,295000
Piso,Tetuán,1,1,67,1,0,1,1,0,1,185000
Piso,Salamanca,3,3,141,1,1,1,1,0,0,1260000
Piso,Hortaleza,3,2,106,0,1,1,1,1,0,450000
Piso,Salamanca,4,2,108,0,1,1,1,0,0,388531
Piso,Centro,3,3,115,1,1,1,0,0,0,859000
Piso,Tetuán,2,2,89,1,1,1,1,0,0,485000
Piso,Tetuán,2,1,65,0,1,1,1,0,1,270000
Piso,Arganzuela,1,1,73,1,0,1,1,0,0,335000
Piso,San Blas,4,2,116,1,1,1,1,0,1,235000
Piso,Carabanchel,1,1,25,1,0,0,0,0,0,105000
Piso,Centro,3,3,111,1,1,1,1,0,0,849000
Ático,Arganzuela,2,1,120,1,1,1,1,1,1,595000
Piso,Centro,3,3,116,1,1,1,1,0,0,899000
Piso,Hortaleza,2,2,88,1,1,1,0,1,0,405500
Piso,Centro,6,7,397,1,1,1,1,0,0,3499369
Piso,Villa de Vallecas,2,2,95,1,1,1,1,1,0,269000
Piso,Carabanchel,4,2,115,0,1,1,1,0,1,279000
Piso,Salamanca,5,4,402,1,1,1,1,0,1,3700000
Piso,Villaverde,3,1,75,1,0,0,1,0,1,139000
Piso,Moncloa,5,3,155,1,1,1,1,1,1,750000
Piso,Salamanca,3,3,160,1,1,1,1,0,1,2250000
Piso,Hortaleza,4,5,346,1,1,1,1,1,1,1875000
Piso,Usera,3,2,142,0,1,1,1,1,1,242000
Piso,Retiro,4,2,112,1,1,1,1,0,1,495000
Piso,Centro,1,1,20,0,1,0,1,0,0,110000
Piso,Salamanca,2,1,50,0,1,1,1,0,0,260000
Piso,Chamberí,5,3,219,1,1,1,1,1,1,1008000
Piso,Tetuán,3,3,127,1,1,1,1,0,0,950000
Piso,Tetuán,1,1,50,0,0,0,1,0,0,145000
Piso,Moncloa,3,2,142,0,1,1,1,1,0,925000
Piso,Tetuán,2,1,46,1,0,0,1,0,0,198000
Piso,Ciudad Lineal,3,1,60,0,0,1,0,0,0,182300
Piso,Arganzuela,3,1,83,0,0,1,0,0,0,347400
Piso,Carabanchel,3,1,80,1,0,1,0,0,1,204000
Piso,Centro,2,2,88,1,0,1,1,0,0,899000
Piso,Carabanchel,1,1,60,0,1,1,1,1,0,195000
Piso,Salamanca,3,2,114,1,0,1,1,1,0,990000
Piso,Chamartín,5,3,243,1,1,1,1,0,1,1390000
Piso,Centro,5,5,157,1,1,1,1,0,0,859000
Piso,Chamartín,4,4,463,1,1,1,1,1,1,2500000
Piso,Puente de Vallecas,3,2,103,1,1,1,1,0,1,191050
Piso,Centro,3,1,102,0,1,1,1,0,1,365000
Piso,San Blas,1,1,117,1,1,1,1,1,0,245000
Piso,Arganzuela,3,2,136,1,1,1,1,1,0,675000
Piso,Chamartín,3,1,81,1,1,1,1,0,0,530000
Piso,Salamanca,4,2,94,0,1,1,1,1,0,388531
Piso,Barajas,1,1,104,1,1,1,1,1,1,365000
Piso,Salamanca,1,1,54,1,1,0,1,0,0,220000
Piso,Chamberí,5,4,450,0,1,1,0,1,0,4000000
Piso,Retiro,3,2,138,1,1,1,0,0,1,884000
Piso,Vicálvaro,3,1,92,1,0,0,1,0,1,250000
Piso,San Blas,3,2,103,0,1,1,1,0,1,280000
Piso,Chamartín,1,1,48,1,1,1,1,0,0,370000
Piso,Chamberí,6,2,208,1,1,1,0,0,1,999000
Ático,Chamberí,2,1,90,1,1,0,1,0,1,515000
Piso,Puente de Vallecas,2,1,58,0,0,0,0,0,0,116000
Piso,Salamanca,3,1,98,0,0,1,1,0,0,520000
Piso,Retiro,3,4,266,1,0,1,1,1,1,2850000
Piso,Salamanca,2,2,71,1,1,1,1,0,0,679000
Piso,Salamanca,2,2,165,1,1,1,1,1,0,1495000
Piso,Chamartín,4,3,290,0,1,1,1,0,1,1290000
Piso,Fuencarral,3,2,145,1,1,1,1,1,0,730000
Piso,Latina,3,1,65,0,0,0,1,0,1,160000
Ático,Chamartín,1,1,62,0,1,1,1,0,1,420000
Piso,Centro,1,1,41,0,0,1,1,0,0,199310
Piso,Puente de Vallecas,2,2,123,0,0,1,1,0,0,295000
Piso,Centro,4,4,320,1,1,1,1,1,0,4500000
Ático,Chamartín,3,3,332,1,1,1,1,1,1,2800000
Piso,Puente de Vallecas,4,2,112,1,1,0,1,0,1,189990
Piso,Moncloa,4,2,170,1,1,1,1,0,1,725000
Piso,Tetuán,1,1,35,0,0,0,1,0,0,179000
Piso,Salamanca,3,2,144,1,1,1,1,0,1,660000
Piso,Centro,2,1,82,1,1,0,1,0,1,590000
Piso,Chamberí,3,1,69,1,1,1,1,0,0,465000
Piso,Arganzuela,2,1,62,0,0,1,1,0,0,259000
Piso,Salamanca,2,1,62,1,1,1,1,0,0,469900
Piso,Latina,3,1,83,1,1,1,1,0,1,170000
Piso,Moncloa,5,2,252,0,0,1,0,0,0,1300000
Piso,Moratalaz,3,1,81,0,0,0,1,0,0,280000
Piso,Moncloa,4,3,170,1,1,1,1,1,0,1390000
Piso,Centro,1,1,58,0,0,0,0,0,0,150000
Ático,Centro,2,2,80,1,1,1,1,0,1,980000
Piso,Salamanca,3,2,107,1,0,1,1,1,0,990000
Piso,Puente de Vallecas,2,1,59,0,1,1,0,0,1,109000
Piso,Salamanca,3,2,89,1,1,1,1,0,0,460000
Piso,Hortaleza,2,1,90,1,1,1,1,0,1,384000
Piso,Carabanchel,2,3,54,1,0,0,1,0,0,130000
Piso,Salamanca,2,2,83,1,0,1,1,0,1,849000
Ático,Hortaleza,3,4,265,0,1,1,1,1,1,1750000
Piso,San Blas,4,2,103,0,0,0,1,0,1,180000
Piso,Hortaleza,2,2,76,0,1,1,0,1,0,484900
Piso,Hortaleza,2,1,60,0,0,0,0,0,1,157600
Piso,Chamartín,3,3,137,0,1,1,1,0,1,790000
Piso,Retiro,3,4,210,1,1,1,1,0,0,2250000
Piso,Centro,2,2,140,1,1,0,1,0,0,895000
Piso,Ciudad Lineal,2,1,50,0,1,0,1,0,0,178000
Piso,Puente de Vallecas,2,1,64,0,0,0,1,0,0,158000
Piso,Puente de Vallecas,3,2,111,1,0,1,1,0,1,256900
Piso,Villaverde,2,1,88,1,1,0,1,0,0,146000
Piso,Chamberí,1,1,31,0,1,0,0,0,0,165000
Piso,Centro,3,3,111,1,0,1,1,0,0,849000
Piso,Hortaleza,4,2,158,1,1,1,1,1,1,495000
Piso,Usera,2,1,59,0,0,1,0,0,0,122700
Piso,Tetuán,2,1,80,1,1,1,1,0,0,250000
Piso,Chamartín,3,3,263,1,0,1,0,1,0,1445000
Piso,Salamanca,3,3,127,1,1,1,1,0,0,1050000
Piso,Villaverde,4,1,97,1,1,1,1,0,0,180000
Piso,Chamberí,3,1,90,1,0,1,1,0,0,460000
Piso,Centro,2,2,100,1,1,1,1,0,0,715000
Ático,Tetuán,4,3,153,1,1,1,1,1,1,680000
Piso,Chamberí,3,3,136,1,1,1,1,0,1,990000
Piso,Puente de Vallecas,1,1,50,0,0,1,1,0,0,125000
Ático,Salamanca,5,6,688,1,1,1,1,1,1,6950000
Piso,Puente de Vallecas,3,1,59,1,1,1,1,0,1,140000
Piso,Fuencarral,2,2,104,0,0,1,1,1,0,480000
Piso,Villaverde,3,1,63,0,0,1,0,0,0,130000
Piso,Carabanchel,2,1,77,0,0,0,1,0,1,141000
Piso,Centro,3,3,90,1,1,1,0,0,0,859000
Piso,Arganzuela,3,2,142,1,1,1,1,1,0,670000
